# spike	reduction-tree-width-interactions
# mode	TreeWidthInteractions
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	f9bac263c0a140f5843667550a0b5373cc7a21c784dbefb79f837bf4fc6c7b29
# load_before	3.14 3.58 3.68
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
8	1008	8064	single-workgroup-tree	24	42	-	24	96	2	30	64	117.250	151.750	165.208	19.199	550.083	598.667	702.834	59.129	6.8704	7.0939	1.2433	measured
8	1008	8064	single-workgroup-tree	28	36	-	28	112	2	30	64	112.541	150.250	187.167	27.564	364.041	400.209	485.541	48.141	3.9921	3.9676	1.2017	measured
8	1008	8064	single-workgroup-tree	36	28	-	36	144	2	30	64	116.208	147.417	180.166	24.583	355.750	403.291	446.000	33.476	3.8023	4.0615	0.9216	measured
8	1008	8064	single-workgroup-tree	42	24	-	42	176	2	30	64	116.500	148.625	165.875	34.149	432.709	485.708	527.542	37.435	5.0192	5.3505	1.1363	measured
8	1008	8064	single-workgroup-tree	48	21	-	48	192	2	30	64	114.417	150.291	168.334	24.752	455.958	492.333	536.167	28.625	5.4213	5.4292	0.8473	measured
8	1008	8064	single-workgroup-tree	56	18	-	56	224	2	30	64	116.958	148.042	165.542	31.714	335.625	379.583	412.750	24.939	3.4709	3.6753	0.8992	measured
8	1008	8064	single-workgroup-tree	63	16	-	63	256	2	30	64	111.709	149.750	164.000	31.365	411.750	449.625	559.584	54.109	4.7626	4.7599	1.3567	measured
8	1008	8064	single-workgroup-tree	72	14	-	72	288	2	30	64	110.125	149.166	155.292	17.621	526.875	575.042	670.000	45.112	6.6151	6.7599	0.9958	measured
8	1008	8064	single-workgroup-tree	84	12	-	84	336	2	30	64	113.667	148.541	164.458	29.051	562.458	631.083	707.958	57.591	7.1237	7.6594	1.3753	measured
8	1008	8064	single-workgroup-tree	112	9	-	112	448	2	30	64	118.500	150.708	162.709	30.305	440.333	506.084	566.166	40.809	5.1085	5.6409	1.1288	measured
8	1008	8064	single-workgroup-tree	126	8	-	126	512	2	30	64	117.666	150.042	156.750	15.798	415.958	450.375	510.041	35.332	4.7348	4.7672	0.8116	measured
8	1008	8064	single-workgroup-tree	144	7	-	144	576	2	30	64	111.666	148.458	162.292	16.165	377.959	423.250	491.583	48.537	4.2269	4.3618	1.0270	measured
8	1008	8064	single-workgroup-tree	168	6	-	168	672	2	30	64	116.250	152.292	165.167	32.802	820.292	881.709	959.000	61.499	11.1753	11.5780	1.4968	measured
8	1008	8064	single-workgroup-tree	252	4	production	252	1008	2	30	64	127.084	162.250	180.458	19.316	1093.625	1224.458	1394.333	111.979	15.3419	16.8604	2.0840	measured
8	1008	8064	single-workgroup-tree	336	3	-	336	1344	2	30	64	117.375	149.000	183.958	37.268	594.250	655.584	773.083	61.045	7.5694	8.0410	1.5605	measured
8	1008	8064	single-workgroup-tree	504	2	-	504	2016	2	30	64	142.167	173.792	185.833	17.227	1907.959	2042.500	2157.708	83.574	28.0284	29.6620	1.6000	measured
8	1094	8752	single-workgroup-tree	2	547	production	2	16	2	30	64	145.958	160.625	172.208	41.265	683.833	703.209	759.250	32.504	8.5377	8.6124	1.1709	measured
8	1094	8752	single-workgroup-tree	547	2	-	547	2192	2	30	64	144.958	155.166	168.417	11.517	569.167	599.375	625.959	39.208	6.7335	7.0509	0.8052	measured
8	1282	10256	single-workgroup-tree	2	641	production	2	16	2	30	64	148.834	183.084	194.708	17.188	756.084	833.375	902.292	49.938	9.6389	10.3221	1.0655	measured
8	1282	10256	single-workgroup-tree	641	2	-	641	2576	2	30	64	147.625	174.084	195.708	16.372	623.500	690.958	779.834	58.151	7.5536	8.2043	1.1829	measured
528	780	411840	single-workgroup-tree	2	390	-	2	16	2	30	64	194.708	218.916	244.417	16.754	3427.417	3583.792	3649.209	72.201	51.3128	53.4107	1.4120	measured
528	780	411840	single-workgroup-tree	3	260	-	3	16	2	30	64	169.417	202.250	220.916	22.441	1875.833	1993.542	2076.666	70.720	27.0860	28.4332	1.4787	measured
528	780	411840	single-workgroup-tree	4	195	-	4	16	2	30	64	175.125	192.208	217.417	15.339	2126.125	2299.541	2394.458	90.101	30.9683	33.4497	1.6736	measured
528	780	411840	single-workgroup-tree	5	156	-	5	32	2	30	64	169.375	201.541	222.208	18.963	1765.250	1896.625	1985.583	70.716	25.3313	26.9061	1.4235	measured
528	780	411840	single-workgroup-tree	6	130	-	6	32	2	30	64	171.209	201.917	219.167	18.114	1801.333	1928.167	2019.500	81.056	25.8750	27.4008	1.5741	measured
