layer	tensor	position	stage	sha256	l2_norm	max_abs_head	max_abs_lane	max_abs_hex	max_abs
17	v_heads	15	decode	417957b1a1d7ce2d8f14c1bc2b636a4a352ac3a87488b5c887ad458d133cd106	67.71730012769892	2	66	0x41391298	11.567039489746094
17	v_heads	16	decode	46da676be55e7592c09cfa93141d6af3a4db4570c915d2f9a89b27d48cdcf151	65.20199617123505	2	66	0x41528030	13.156295776367188
17	v_heads	17	decode	b9b100d1d3282e5fe0d1d7a807ba690abe9580b93fffffffe3a5244bc4485fa3	71.04452974450487	1	109	0x414032fb	12.012446403503418
18	k_rope	0	prefill	eaf3b480651c84f08d7dcbcf544e4a7c452c8e4b380a7f8293239741d8b7059b	79.07893872359864	2	126	0x41f43774	30.527076721191406
18	k_rope	1	prefill	c0c6e0713972ccde0288b7448855de4a9744a596e9841d73cacd94de0c9ebd5c	71.94750339337793	4	111	0x413bb219	11.73098087310791
18	k_rope	2	prefill	5c7997d2b7d2815c12f9aa2bcb8c301149bd6514809ece9cbe10f7ddd9ca5c7a	72.86473456475673	2	124	0x416ffc0d	14.999035835266113
18	k_rope	3	prefill	cad1b671dc3799e0e2e58799acc8f2d9d4b656e8c17744a84aaebab86ab52947	71.57513102954908	2	124	0x4146cef3	12.425524711608887
18	k_rope	4	prefill	a52148fd4b83ef3688f125aeb06fbafbf4f30c5f5b64d20fd643c197fa6473f5	74.22669536842805	1	124	0x4137d34b	11.48908519744873
18	k_rope	5	prefill	dfa26d400187e0a85e0fe103e2d69cb463e75f1e1f6a2ce470d29b057324a0c0	74.05076867917441	2	60	0xc15e3dd1	-13.890091896057129
18	k_rope	6	prefill	a5e70aac276f15fab11228229cd836ebc079daa93423a967d4cea701577fd38f	71.21633228792997	1	124	0x415f6efe	13.964597702026367
18	k_rope	7	prefill	d7ef26bbe0c94716250f8bbd3a03ece285d1e439c27be33118a5a330ec1b9d13	74.56770905368752	1	62	0xc13c72c0	-11.77801513671875
18	k_rope	8	prefill	a6fcb32738cafdc035b84ac59dc01cc8ac62e0884763c5b4d4abde055cf15606	72.39615504308638	2	62	0x414cb59b	12.794337272644043
18	k_rope	9	prefill	9f748cef2ebeee882fcf882cf1c18d3a93f3cf5aa3683ff89c9006a8ca3dd991	71.69154672171965	1	124	0x4160fc39	14.061577796936035
18	k_rope	10	decode	ce3f743dcd10fb27f0d7f8528432028c01cd392e90dcf23edb2bbb5b6e500dc5	72.39209481198691	1	124	0x41846923	16.55133628845215
18	k_rope	11	decode	b090b0887b64ecebc348b72c9b4b04d69692310c2cf1f6b87a9f436011994eb8	75.28767658663205	5	111	0x414f708f	12.964980125427246
18	k_rope	12	decode	1c830f0c940a2680693df06eaf5acaf0e4ded985cb500ba0106c4ae3a3a743d3	75.06035633242844	0	111	0x4148be61	12.546479225158691
18	k_rope	13	decode	4125b353523ff6367da49a5d54e4af76f1974a7c3434178f04ae825c68810a35	73.67115139701227	3	111	0x4156d4fc	13.426998138427734
18	k_rope	14	decode	e5e76c1a4d904fff685068e6f8ed2cea87320cadb888d496a84f993deeb95236	75.75905863731244	5	111	0x41693f68	14.577980041503906
18	k_rope	15	decode	8ddc6ef9ab23b55e3e85ae4b8df0ee621253cc301d847b3d1d4a832db3f4af52	74.27541390867955	1	124	0x4153a841	13.228577613830566
18	k_rope	16	decode	b416978287abfdaf1ccf09faa404bbcf3c35b95832db3addf95799dceb46020a	73.49041889485802	0	111	0x4167d9cd	14.490674018859863
18	k_rope	17	decode	59350e8f6b6ad1e1f458805f56f2122ad0cabece5eefe42a3f3196e9a20922e2	76.07910527262891	0	111	0x417d72a4	15.84048843383789
18	v_heads	0	prefill	d3211225269fc77bfcefa06dbc10cfc1a492c37a98078bdc032fa5aa5a92d620	10.927582363180944	1	62	0x40561698	3.3451290130615234
18	v_heads	1	prefill	b80a73a95b7fa40b97af236f65a8185ed7a9e2dcd40252dd5817cf118b54d0a8	69.13411513664653	5	91	0x413a882f	11.658247947692871
18	v_heads	2	prefill	76b620b77eb519dccace2cd355be6a52b225a5dd5c46d2d49b7a85b6b9d47784	70.77059317952225	5	91	0x4127af8c	10.480358123779297
18	v_heads	3	prefill	120cc5b574c0afa247651469dd29a151d6b8b4a81f4481664d0e3708785a20bf	72.31572634362591	3	107	0x41326c95	11.151509284973145
18	v_heads	4	prefill	6c40de25ad00b37ebd0d460e9e7cc143befb0c498b67249db795221060fbed42	74.80018034218631	5	91	0x413e03fa	11.875970840454102
18	v_heads	5	prefill	ac3116c073a367e75572955de786dd25702616edf0f15480ce438c84cfe6d882	80.18103282820574	1	23	0xc1131aeb	-9.194071769714355
18	v_heads	6	prefill	cc4db95a226e6627aae08f0fcea018864eeb5550c9f328d94d7bc1e3ec9d269f	82.90068987937116	1	6	0xc1571706	-13.443120956420898
18	v_heads	7	prefill	7c4261385733d512d5be6eb4db23534043e92fe7cb06d3f589e0588c8fa646cd	75.97780618994146	1	6	0xc16ad391	-14.676651954650879
18	v_heads	8	prefill	7d0664a9d5f8132c1091a65c58aab20bb80c0018d2acbaa741e5ee535fa20c1d	68.49673705945104	3	83	0x415a87de	13.658170700073242
18	v_heads	9	prefill	4803a774b41a273fa62b02a2fb9b6885c789df14261b56191fe7adfc84b54f64	64.89271457921062	5	91	0x415d7976	13.842153549194336
18	v_heads	10	decode	51550bb0b1f54837367d4182cd676e0cb7baa3afe9ede39a5acbef9b3f13b2e7	69.4380765625729	4	100	0x41375db7	11.460379600524902
18	v_heads	11	decode	beae09d7dafb69d630519195a71decac085c834908f9fadaa65948ad68f5746b	76.55569409122991	2	34	0x4141d8cc	12.115428924560547
18	v_heads	12	decode	bd6187ffd59f6dabefcb5efee1bb93bd26afd4c368aa189174457680dca007fc	72.68532529813716	2	34	0x412c0ee1	10.753632545471191
18	v_heads	13	decode	ec0f4d0f9e95ad0d7c6e7d01ec449e08b5fceb5916b3970279d630dce916b012	68.9546930130698	2	34	0x4122b140	10.16827392578125
18	v_heads	14	decode	90fdcfaaca9df2b2d396d84696f4079bf02f6c20391e42f93187c8ab83268f57	74.41300158568511	2	34	0x4133af76	11.230337142944336
18	v_heads	15	decode	823e73b753387a9dee56e92f04048cf711a5dd25924b6028669e001df8bad389	71.67543453930709	3	83	0x4111fa14	9.123554229736328
18	v_heads	16	decode	24b864a7080eadbd7c5e12ed0d6ea64c7bc16c4f578d11b600141446ae33b587	68.24077565294213	3	83	0x4128f721	10.560334205627441
18	v_heads	17	decode	f3c4dcbd745b837d20205478245e24f4879c2022e8fd55c408cef3bf946cedc2	72.08879188940946	3	83	0x41242000	10.2578125
19	k_rope	0	prefill	6a0dfa9767b0252dbed267af3ee70162fa3e14bd72a6699fa46f47c2e854b194	77.67829604685792	2	127	0x41fa3441	31.275514602661133
19	k_rope	1	prefill	439e175f5dce9b15abdd5c11def00168d99f4f080aa95b4b79195064b0c94b6a	77.08686617924803	1	47	0x41bce034	23.609474182128906
19	k_rope	2	prefill	51475ce51e8459757ba504dea386403e8245eb972234f7883de9ba66e1738c1e	76.09306648254974	1	47	0x41ac3924	21.52790069580078
19	k_rope	3	prefill	bcd3e03986ceaebb9569bbabcf8dcc5ea9af62844ae603b698384ee2e8474807	77.16541405312609	1	47	0x41b63749	22.776994705200195
19	k_rope	4	prefill	85f8c1b533ef7197f9378fc79a8608156b2c6d49bfd829ae2440eca98d64c556	75.24518772830666	2	47	0x41853f4c	16.655906677246094
19	k_rope	5	prefill	d1966fd43446fd9f2aca65f073bf7268cec1bf06992da27f8420089077d4613e	77.93269578525988	2	47	0x41a02d34	20.022071838378906
19	k_rope	6	prefill	4a4a3a0424da8fe7eeabe9f9e27378684c0f2b34160f7beaf8c7e9516c53ffd5	78.22733610730103	1	47	0x41b5c170	22.719451904296875
19	k_rope	7	prefill	95f4558aad665309edc42fa5d9159a2570e76bca6def43986816abe99a7cf055	79.01976835530746	1	47	0x41a947ba	21.160022735595703
19	k_rope	8	prefill	b20fbed967729bf26caf0ac1d1c0ca956b4f7d325e176d927c85a0fe5280a133	78.06019862008702	1	47	0x41adefe0	21.74212646484375
19	k_rope	9	prefill	087ab5c13e72ed65fc280b1977e2569137a9ca8ec49a0565862df6212f150629	74.00686208599	1	47	0x41a6b079	20.83616828918457
19	k_rope	10	decode	69645709b7011de23016b7fd92d7e2e3a413b46091d1e2770d55712975f8fd36	76.4820605513421	1	47	0x41b12ee1	22.147890090942383
19	k_rope	11	decode	cd8df894e4258c33a5fb9ee02c11ca9e72641ab1f9ec20ba7823a77025e3890f	80.60554350037042	2	47	0x41b1a5ba	22.205921173095703
19	k_rope	12	decode	581cca572600d6e0981d8e9ca524c41dcad176bb84e089a133888f1c6b28cbf8	79.72033458566963	1	47	0x41b2dbb1	22.357271194458008
19	k_rope	13	decode	b00eb322f0e8e849abe20853d68cddd43ad701af521782d93cdfc842935ec30c	80.67100403361866	1	47	0x41baa29b	23.329397201538086
19	k_rope	14	decode	0df184fdc8d7845f9470eaa60d502aad8d325c0122eed92b3d2f7c56ef3b1448	78.85853257618844	2	47	0x4197ec08	18.990249633789062
19	k_rope	15	decode	e6242b65d15784f4e753abcfc11bc81ba819e4bff00a4e7b8c5a599410a776b4	78.60779692543242	2	47	0x41a797a3	20.94904136657715
19	k_rope	16	decode	2ea7022bbdfac208f0eace1e3c34c0fe65c837bb73acb85302f10cb3efcc1752	76.75392608836646	2	47	0x41a03258	20.024581909179688
19	k_rope	17	decode	40f87f13a89d4d85f460ad073f9ae78c5bb2700fe9e819eb9594e1ffadf2f53b	82.27175148338483	2	47	0x41bc9c4c	23.576316833496094
19	v_heads	0	prefill	85d74bbb52708878b85508589c77440d98cc149a2c43ff20fe9947bb8120d0d5	11.55334069266907	3	126	0x4062c5ea	3.5433297157287598
19	v_heads	1	prefill	5e003c924f271f3feec67cd9e969d32bb727d8c6a0ca3b60852dc8731f910058	104.12533466019416	7	98	0xc15628fe	-13.385007858276367
19	v_heads	2	prefill	e17cc652ce6444ca7e8362663b8b6a6b6ee2583bb3a34f642603d866c3e3ee83	98.6177711613748	2	24	0xc140651d	-12.024685859680176
19	v_heads	3	prefill	cf72ea4e0770f4668d121cf200930209fcf02a2950e6871f1b47ebafb7c42998	98.64399033240204	6	71	0xc1682848	-14.509834289550781
19	v_heads	4	prefill	9fd05123fa5b92960810b6c5989f53e56bdc35f458499abc2210c455e4cab2c1	101.36704667994512	2	99	0x41538759	13.22054386138916
19	v_heads	5	prefill	e25cc0dc0185111f3f040ae2a6037f2cf7718c1bb98bd09bbcdabb0e4cfa7579	105.63871509454296	3	79	0xc1306b54	-11.026203155517578
19	v_heads	6	prefill	48b923c3649d5198a8f2c2fa6895c0e8eac343752a7195dd4e014503d37c34a1	99.91500574641657	3	60	0xc1334c92	-11.206193923950195
19	v_heads	7	prefill	4b7850f1ad95a4c7708ac8ebedee0cb1581709b47b9a01c7bf026b4e8c5e2494	100.9213258870202	4	80	0xc17a7d8d	-15.655652046203613
19	v_heads	8	prefill	5fb964885ba11ee7e5b9f79c303db4298b941a7b2a86e1e991cda763d49c4e39	90.16299026448766	6	71	0xc1464c4c	-12.393627166748047
19	v_heads	9	prefill	367bde3b9b44becb748823da0161b1b5f9ee37e3379426becd7c7876969a362d	72.27191632592894	5	34	0x413995b6	11.599050521850586
19	v_heads	10	decode	f03e950d59d88a3c33211f3367d4738f612d8061f20ec26c58fd7e4468c33d89	89.14948518123374	7	80	0x4143dc9c	12.24135971069336
19	v_heads	11	decode	0cdde206585bb069d1d77ec3fa1cf813b84d0f347a0cf679dc6fd2a4564770f3	107.50377329341597	7	127	0xc183eb0a	-16.489765167236328
19	v_heads	12	decode	e9b06516340817b84509815ff12518b34a7233bc1ad56e656e559a2735b0622d	100.09742515438408	6	46	0x413591c2	11.348085403442383
19	v_heads	13	decode	dfb3e018fa075abec71530a0a2665fa320e7af0f5f14371fc39e4b5f839b25e3	92.56587790220236	7	104	0xc142f348	-12.184394836425781
19	v_heads	14	decode	6d08dd927946b64b93235710a4809cdff06c7d97f28d371b32af61588ed6e4ef	101.07371430015344	7	80	0x414b067c	12.689083099365234
19	v_heads	15	decode	b91f4fdfd6a21761cab25a3963185ca91ac9aa7cac62e121942f5b1aa2abeec5	95.28547367410759	3	79	0xc143d86e	-12.240339279174805
19	v_heads	16	decode	2a0a814a6d4138e0b5b664b3b4f4bf7f459f8d4dcb687da3cc482b689f812b2e	86.45667952536473	3	60	0xc1622d6f	-14.136092185974121
19	v_heads	17	decode	03864542b3dac8a9bc06efa30b950db5f12f593998106e61e4fa2908b2c3b3c6	98.42661860822619	7	83	0x41593be1	13.577118873596191
20	k_rope	0	prefill	a76017cd0a641f81e02f66780ab76ea1c666361c31fcde291bec4a1f26d5f853	73.53519618931573	1	126	0xc1d2816e	-26.31319808959961
20	k_rope	1	prefill	6a149d0b85f00d53c2af1886f1d2da0139b2455d5cdcdfd3ee938f2480cd2877	76.525855624014	6	48	0x419d9265	19.696481704711914
20	k_rope	2	prefill	f0f1f227a110b8a116210602a54bd378766c42442cc0fda1069308680937edd7	75.2612792254304	7	48	0x41a861ff	21.047849655151367
20	k_rope	3	prefill	3273fee1c1d83bac6bf1ef49e2610b777e8626f82c79ef438c4aef38089f5131	75.68979068389947	7	48	0x418979fd	17.1845645904541
20	k_rope	4	prefill	048f85a6a252f1815afdfc74fb9243d88b4ec6407b95162053362ab0cdb69392	77.26216948200414	4	48	0x4197a3ec	18.955039978027344
20	k_rope	5	prefill	732d6af35d536ec35d08c6472fff4b709e44fec10602192d2cc70f3d0688f6c0	75.33839775372809	7	48	0x41988293	19.063756942749023
20	k_rope	6	prefill	8333466c1bd32f1cfceac9465c1f01c6d2ba8faa9c022c82f0c4695b5aae22df	78.05609630760358	1	48	0x41bb58b2	23.41830825805664
20	k_rope	7	prefill	1e302b0f22d029349c8d2434def56fa688c85eee14695b758c86aeebfd219256	75.48993764079415	4	48	0x419a4e12	19.28812026977539
20	k_rope	8	prefill	65b7a3366214e5982028db33a5a84130228410b5232565ab4658d501f91f6169	76.76166719573716	4	48	0x41a045eb	20.03413963317871
20	k_rope	9	prefill	a40ed899d787f0ee70d74dad6464b9cc78533fddf32d57c02bd681e729ec5a37	72.94482537829839	1	48	0x4199df23	19.23395347595215
20	k_rope	10	decode	ab7c4d8aa35ed00a64db8b37c61d68e4ed7109b2e1b66207e07b2b50bcacbc18	78.67306178556959	4	48	0x41b00f0d	22.007349014282227
20	k_rope	11	decode	4c89eeceecdb79d47accfde981efafb77de026e5bd50743bff423af615e798df	82.74772456827299	4	48	0x41c13b74	24.154029846191406
20	k_rope	12	decode	4e6e398cfc5d8f7fd1adb89cdf5e3b021226a25129716b7ccead6aac5c0c986d	80.0513589088978	7	48	0x41a50ee1	20.632265090942383
20	k_rope	13	decode	ec4beae196e833888914434f60ca52992c11eb8fa96e91819c377e64604281e5	83.53127665588964	4	48	0x41c63237	24.774518966674805
20	k_rope	14	decode	b9b1eab184c7f69982e5d3a3723f0d1cd167381cbfde38b979141e6934d3dec4	83.49573965713974	4	48	0x41c4435d	24.53289222717285
20	k_rope	15	decode	6f65891e0bb13195f74c3491c20066f072e41743800c84a02749e9cdf9c9d4da	81.67420566647067	1	48	0x41b5f36c	22.743858337402344
20	k_rope	16	decode	729bc6a7878036338595f72bcf9c34f5020bff4ddd14cbd80a78e9c606022df8	81.15033318299383	1	48	0x41ca76d8	25.308029174804688
20	k_rope	17	decode	7be343ca5e33488a72a5e9d2f8d8a45c4f86808aadb28ed1e2acc12e48f2621c	82.35661008740956	4	48	0x41c37570	24.432342529296875
20	v_heads	0	prefill	df50e011152ea2fa7644c7dff08a6e1bccc3ca64cb71785a92838b0c39223a70	11.902883861504016	3	72	0xc08a804b	-4.328160762786865
20	v_heads	1	prefill	9297defd84c4233ee78db78e41966c61fb3021c5e4c78464273f31e8a8cadc90	133.50444708156246	4	56	0xc19fdc54	-19.982582092285156
20	v_heads	2	prefill	67d7595b2e992e96e2d4ad92086e04ba37041bf1e346386a726bd23deef6d96e	129.96713900824662	1	37	0xc18f07fa	-17.878894805908203
20	v_heads	3	prefill	7577736d171b26a64a21b7bd053abe6907f512963c73e5fd4bb3f2a5187951d5	119.82531785477644	1	37	0xc17784e5	-15.469944953918457
20	v_heads	4	prefill	46f22b4f918fbeef663c7f8a64a955f70f9c5928ad5eb816fcfd7455a9158d6b	119.05873218217666	5	56	0x416c4656	14.767171859741211
20	v_heads	5	prefill	df034eb2623d7491cc5d5aeda5e4f0ff8e7d1659abacad3b9e50d59514915ac7	123.77227505238045	1	60	0x417542a2	15.328767776489258
20	v_heads	6	prefill	22c15478edd6619cafa15e3b7abccbe18c1b7ecbb231b56b1f261f85ed7cdc42	102.46491265614854	1	85	0x4168888d	14.533337593078613
20	v_heads	7	prefill	2e2c4108113b238dc26f8c8ca3bc70c8ec9f8643be39e81b97e9fab5ff2bc526	115.02017872581	1	92	0xc16c31af	-14.762129783630371
20	v_heads	8	prefill	3b922916cbd2726824f42cae1103b7c44a965a021be9bcb84006cd8d353bfb5d	107.39885759250842	4	56	0xc1ae10dd	-21.75823402404785
20	v_heads	9	prefill	7c4b0726cb317411ddd529888077d28ce050616874d34b8d96dcbf068ed1a8ba	80.14043969184834	4	56	0xc1702cd6	-15.010946273803711
20	v_heads	10	decode	65d6376d1f00bfded7bd95cdd902a34db33d976d3fef4744b8e942b2ab5e4c1b	84.34481723861384	5	106	0x4158082e	13.501996994018555
20	v_heads	11	decode	16345067d22b04298a22b63483cfc11070250b47ea7fb0146629fea486288037	106.32557600729055	4	56	0xc195779e	-18.683406829833984
20	v_heads	12	decode	fd83d1cbb873cc20b88ae4c590068d4b5edc494cb9b78ee29bf2912e741f79ae	119.16432675874002	1	0	0xc16813b3	-14.504809379577637
20	v_heads	13	decode	c191fb21c473e697b158ca916ca96136f87959564238bca27b83be8526974fb3	92.47960091996379	4	56	0xc1a00b67	-20.00556755065918
20	v_heads	14	decode	bbfdbeed2fb9655473233ea7220d700ad70feec70bb8e0abfed6b758d1261bf3	107.62067186329128	4	56	0xc18f98c6	-17.949596405029297
20	v_heads	15	decode	ae90752e70a7d89bea8bff0260fe0d4e1ae9b86b08c88fe9502fdbfaac11cc43	102.21372331065584	1	7	0xc13ee3b9	-11.930596351623535
20	v_heads	16	decode	c43a5680e24a2f8454d304ec384feb9cb8a1238a74de53b005df880dec32d283	82.39893718804171	0	86	0x415b9438	13.723686218261719
20	v_heads	17	decode	a906fe3f1f946a57234e2bc0ecb632877d7b4423ecc5f0bf7ad88522dfbb1293	104.53328052632375	4	56	0xc13ec4e3	-11.923068046569824
21	k_rope	0	prefill	67b85c4eba036b6b465d4f71f69b653ee8ae3243d5f0b406040b079d318d62df	82.64367267802747	4	127	0xc1ee5cee	-29.79537582397461
21	k_rope	1	prefill	3718fd239edb1b481bbba6e5477d31cbf2334bcddbdfb6c8b99244812a7347a4	84.98386473578793	3	114	0xc20814c5	-34.02028274536133
21	k_rope	2	prefill	6f736a4055518e899eb684f8db35a5277fadebd1cf2c0706c802bbc56d37d2e1	77.46363612510372	3	114	0xc1d494e1	-26.572694778442383
21	k_rope	3	prefill	039314ad4b28e637ba42ba3b3b4238d760199f98e2b4f14e26530d6a59c2aac6	78.15714416858268	3	114	0xc1d07883	-26.0588436126709
21	k_rope	4	prefill	3af3e41ec7208d535ac34e8ce2166fd68939368617865259f58a7110dc046916	76.1019696860125	3	114	0xc1ec5344	-29.54065704345703
21	k_rope	5	prefill	8e27bd5598bf31ac727d59040b997f8f7ea37c68c0f091142a0429e654a5150d	75.72287244288015	3	114	0xc1ed0ac6	-29.630260467529297
21	k_rope	6	prefill	9a4f5fa76a402286268ece23bbb78303a47d6be8b185644b09c0f3440d42d3ff	77.90747587432702	3	114	0xc1f73e28	-30.905349731445312
21	k_rope	7	prefill	803cf48330b1d56d52e4dd267599e92716b8fa75a8beab28a95a1f4156312aff	77.25986480038401	3	114	0xc1c6df4e	-24.85903549194336
21	k_rope	8	prefill	d5f2878deeb4f92b93bb65141dc3e1f729a8d8075ff418b9cce3f24f79f69f92	79.92097299041869	3	114	0xc1e473b9	-28.55650520324707
21	k_rope	9	prefill	8f5dc36412f974c573f85236fe1ab5edabfdcdd3fc248a21294bf480ed5088ac	74.14995061275492	3	114	0xc1c2f8dd	-24.37151527404785
21	k_rope	10	decode	0ce04cc8fdb05e6e21da66d89a64422a500e009538d305c9ca3739578560c419	80.45227076729672	3	114	0xc1ea7591	-29.307405471801758
21	k_rope	11	decode	9ef238f21fc0fac8fdd60d7a0033a1802eb2a99eff3f678e9a98d5e25fb7e1f6	89.62152328301262	3	114	0xc20fd807	-35.96096420288086
21	k_rope	12	decode	8988d46a7735a9f2a4f7b75603d9812fb817f978a9001fc3713acffae24bc90e	84.07902834959397	3	114	0xc1f3fba9	-30.497880935668945
21	k_rope	13	decode	884cce5af182aaf71b056742ffa80a8dad609401a7db1689ad24d788d3fd2570	93.7809409763211	3	114	0xc2121430	-36.51971435546875
21	k_rope	14	decode	e9d6ba091bb2f79df2afc5fc9c1785a4ea7be91603aead35c873354a5269c555	85.98387470463896	3	114	0xc20ba215	-34.90828323364258
21	k_rope	15	decode	90431cbec66a68374fb916e49f2db283e5283291a7f5d7b6d816f69605e44711	85.88560636283182	3	114	0xc2118e48	-36.388946533203125
21	k_rope	16	decode	44b0fe2bddc953171f0a045b2ce12a9a892e14a18d327e27a72ff53bf86a4b5f	84.05913360296906	3	114	0xc2107d81	-36.122562408447266
21	k_rope	17	decode	f42ecd3928feb131d60a207fb510463edfe1f6623b84e9a35b035fa50432ab63	84.67496469679341	3	114	0xc1f2973e	-30.323848724365234
21	v_heads	0	prefill	0840fb5e51c32a2676e56e0dff7154ea6effb237e9e8441efd9c2b3583618889	10.824415592233368	5	116	0x4048d177	3.137784719467163
21	v_heads	1	prefill	59a4c1ac58a8180a52014b209a5cca469d42450628c7b091daaef6053d0a0199	195.83538226234378	4	47	0xc1cb006b	-25.37520408630371
21	v_heads	2	prefill	e4db930e3ca5a91a1f3bdb3038ab865214096c42d852b9eed9a1681fc92233c3	195.76627817952203	0	70	0xc204a1fd	-33.1581916809082
21	v_heads	3	prefill	795693522949e14a98c1ca94ffec82b22904d5533cf1a01ba96da4eeb6fb9356	186.47452448386466	0	70	0xc214d714	-37.21003723144531
21	v_heads	4	prefill	381426758efc075a0161c5b2a2e6d83616a29cc8169c29555c853965e402165d	185.7660091612586	3	51	0xc1d227be	-26.269405364990234
21	v_heads	5	prefill	f47be2868af89c64ff1533d074a7fc996697c2c7e0558b48fefaf1476999d7d3	188.45314081977784	0	113	0x41bfab59	23.95866584777832
21	v_heads	6	prefill	b8b93836b6071cd4c832a941e185267ddfafbcf5a22663346a0ea00b0b37d728	139.52648385120784	4	32	0x418e82a8	17.813796997070312
21	v_heads	7	prefill	4392e876caa0d5fc7216f7fb3d4a0cd5b7159886cfaf0928a4a95917682fa0b4	182.25005245464735	4	57	0x41ca3a7f	25.278562545776367
21	v_heads	8	prefill	f8c7f72496b1913be9cece904719efc0ae71cd86b13c710e83dfd699751157bf	150.04135727718057	0	70	0xc1d3fda5	-26.498849868774414
21	v_heads	9	prefill	10d483075ef096e558824a065342d991361d8daa4ee696d5c7cafe14ebdce7d7	98.76719160962558	4	32	0x419d07e6	19.628856658935547
21	v_heads	10	decode	5109385fe2957fd790e5a22c60bfbc829e0fd76a0d1f5b0c1ceed19a84eed5d1	100.96746036201068	4	32	0x41944450	18.533355712890625
21	v_heads	11	decode	30249445556acdd1de386225384833402107016c0bdd3826cc307ffbb6a947a9	159.33034903714346	4	57	0x41d49f8e	26.57790756225586
21	v_heads	12	decode	043b36949e2fdcfcedf108353ff1020344e4e4fcad7d48650ec9090e3db3a5b3	167.58065302914954	4	57	0x41fb3990	31.403106689453125
21	v_heads	13	decode	4608f1adbc95b098eb7271f68922a8ccf61fd2a079a90750af6b6b34b9637300	143.11949161941848	0	70	0xc1f3e386	-30.486095428466797
21	v_heads	14	decode	f5d985de64844630aa87797e02defd46e5147bff326a64b6dd649ad7bc6d2580	159.93560090836561	4	57	0x41bda65a	23.706226348876953
21	v_heads	15	decode	900221a3d50d4ca40ba3602b4008e628ab5379acf567d92709189729123f1e58	141.99189985282746	0	70	0xc173c6ee	-15.236066818237305
21	v_heads	16	decode	f195418121d8babacd4a16c3406dbd0de18ac5802ca8c32e5c4fabd74cd083ca	99.39761833108871	0	0	0xc170cb5c	-15.04964828491211
21	v_heads	17	decode	b3a169b0bb832aa33bc0413b6aa6bb11dca85ddc5daa4f879377b9fc9b2102b8	160.33495676143716	4	57	0x41e67708	28.808120727539062
22	k_rope	0	prefill	a45778ae176d34f48e99f9dc2f840d555fffed552d9b5895ccb47272f8e3a0a6	68.60850353515964	4	126	0xc1ae9905	-21.824716567993164
22	k_rope	1	prefill	3a40643e2bbbc37031e1ab6c30fb208fc3eb5cd09273862e382e62495484fbfd	64.67576397823633	5	41	0x413ad896	11.677877426147461
22	k_rope	2	prefill	4ebc2f9d24cc683eddd70d3980859b9a123d9de187f98ed6d7a069563714360e	68.03309524604711	5	54	0x4169824a	14.594308853149414
22	k_rope	3	prefill	ab0d8b4cd23cf0b96ce56275d78662945e2099b5da7d53a106a060d9d8c5e4be	65.83975347417297	6	126	0x418af672	17.37033462524414
22	k_rope	4	prefill	10285a4156a9096300a860ca6da2e2f87bca8dc258216b13c2261e1d1d6a7355	66.58842646672178	5	54	0x416941b6	14.578542709350586
22	k_rope	5	prefill	c8701d6baf8aedeea5359cdbe060c17fa6cfd61c199e646ea2aef5470c398e1f	66.3959488054908	7	54	0x4157d0c6	13.488470077514648
22	k_rope	6	prefill	9641ffcb64bb4490463d5cd66ff410edb15c1fc4da2eb3017c6bf3b543bef7bb	67.19624021320988	5	54	0x41611749	14.068184852600098
22	k_rope	7	prefill	01abbd4a20eb37acda6acf0a7f93192cc6a9382048799e1c79e3a31915fad0ba	67.17030108536275	5	54	0x415d9f4a	13.851388931274414
22	k_rope	8	prefill	6b6ba1d6b4bbd64121a39d1bfc73c8172e06f4b84ec29d285bfb7b255c971d32	63.96656707237872	6	126	0x41697365	14.590672492980957
22	k_rope	9	prefill	5fc69062095fb71f5876e94dd0ce542309b709a8696afadaf4dd9f5c510b060f	62.7164299319122	1	126	0x41420d2d	12.128216743469238
22	k_rope	10	decode	1eccb97cf4521becec507fc0e48a09c15d441e72939dd596251d4afb6a40e3c8	66.99500709447469	4	54	0xc153a08e	-13.22669792175293
22	k_rope	11	decode	ba71eb81fea722c632585576a7424a3b8fa2cf422e4b726a46f7090cc44e1444	68.21660021949492	7	54	0x417cd0c3	15.8009672164917
22	k_rope	12	decode	af83cc45faac882b1161211db5f01e66e808f4d9a5476a55354369b867dd9fc6	69.08219313961663	5	54	0x4176ebbd	15.4325532913208
22	k_rope	13	decode	5a551e863074207066df4d9b36fe3e8e90c97ec9dddf19588a6d734a91834e3e	70.7660732524478	6	126	0x416c8f71	14.785019874572754
22	k_rope	14	decode	191aff9523836f9e392c39c8b06265ebae84fffaf62c1d5edc60be7aebfa29ad	68.13582252224923	5	54	0x41688bfc	14.534175872802734
22	k_rope	15	decode	b7479c9fa7e4baaef8dbc11317c1a130e4000afed6bd62b4f2fc889ac9fb4608	70.04047768409687	7	54	0x41769a60	15.412689208984375
22	k_rope	16	decode	c9ce39e81d23e3f9c26cae5024ac83c23c0a90c6fab3006d22e5399ab87009e9	68.95356491320125	6	54	0xc157a13a	-13.476861953735352
22	k_rope	17	decode	38da727b909e6d7bc7815ddd7d967d4618d4330863b955bc02c57cb0eaae2ecd	68.91954931118232	7	54	0x416a561a	14.646020889282227
22	v_heads	0	prefill	461b7b895e3ede8dd62b2d5bf381f716fa91e712c4102aa7099e848ee9716243	12.572777482710535	7	112	0x4085044a	4.156773567199707
