sample_index	series_key	observation_index	duration_ns
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	12	5346459
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	13	5311459
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	14	5370000
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	15	5344708
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	16	5293667
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	17	5377084
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	18	5329708
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	19	5388291
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	20	5305875
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	21	5370500
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	22	5301042
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	23	5366334
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	24	5370500
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	25	5336792
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	26	5296541
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	27	5365875
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	28	5354042
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	29	5291083
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	30	5370417
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	31	5337291
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	32	5392792
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	33	5331250
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	34	5358584
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	35	5359958
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	36	5296833
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	37	5364167
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	38	5305584
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	39	5329416
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	40	5332792
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	41	5372458
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	42	5296041
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	43	5379417
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	44	5378250
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	45	5298709
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	46	5372416
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	47	5335625
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	48	5295167
34	34:sweep-propose:targets=1:providers=3:kind=propose:program=five-op	49	5368750
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	0	6040416
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	1	6036417
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	2	6171958
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	3	6070333
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	4	6118667
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	5	6103708
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	6	6041709
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	7	6136708
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	8	6083208
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	9	6144375
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	10	6104542
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	11	6039500
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	12	6146959
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	13	6070875
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	14	6102417
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	15	6133708
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	16	6036625
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	17	6143792
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	18	6080833
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	19	6101042
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	20	6110416
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	21	6040375
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	22	6207083
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	23	6071667
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	24	6109333
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	25	6140791
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	26	6036083
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	27	6142292
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	28	6108791
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	29	6109125
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	30	6120333
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	31	6136292
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	32	6102000
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	33	6119583
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	34	6111042
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	35	6145708
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	36	6073708
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	37	6106792
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	38	6145041
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	39	6038792
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	40	6142541
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	41	6071417
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	42	6092666
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	43	6102500
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	44	6102709
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	45	6144958
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	46	6116333
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	47	6105250
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	48	6121375
35	35:sweep-propose:targets=1:providers=4:kind=propose:program=five-op	49	6143916
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	0	9163458
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	1	9159667
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	2	9162041
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	3	9135959
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	4	9151042
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	5	9134375
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	6	9144875
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	7	9177000
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	8	9130375
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	9	9205625
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	10	9160083
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	11	9153042
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	12	9181000
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	13	9143541
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	14	9133958
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	15	9188000
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	16	9136792
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	17	9137875
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	18	9184417
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	19	9139834
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	20	9154459
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	21	9143458
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	22	9152667
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	23	9135709
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	24	9139834
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	25	9152667
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	26	9161416
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	27	9108833
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	28	9182500
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	29	9131417
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	30	9178291
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	31	9197834
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	32	9121709
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	33	9147084
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	34	9141459
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	35	9148541
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	36	9171084
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	37	9154458
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	38	9169667
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	39	9147584
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	40	9125584
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	41	9205000
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	42	9165042
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	43	9121833
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	44	9252334
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	45	9229125
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	46	9188167
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	47	9163667
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	48	9155625
36	36:sweep-propose:targets=1:providers=8:kind=propose:program=five-op	49	9213208
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	0	12307583
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	1	12377958
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	2	12330333
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	3	12346375
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	4	12312209
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	5	12361584
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	6	12307500
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	7	12363916
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	8	12353250
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	9	12284667
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	10	12298875
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	11	12342000
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	12	12380291
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	13	12353250
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	14	12339583
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	15	12296042
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	16	12315125
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	17	12333125
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	18	12339875
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	19	12363416
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	20	12357292
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	21	12307166
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	22	12360459
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	23	12317417
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	24	12327333
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	25	12306458
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	26	12342250
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	27	12321458
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	28	12360042
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	29	12338959
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	30	12312375
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	31	12334625
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	32	12370500
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	33	12304875
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	34	12376708
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	35	12318084
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	36	12320167
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	37	12367291
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	38	12336916
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	39	12296333
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	40	12355583
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	41	12325709
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	42	12314084
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	43	12359416
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	44	12332959
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	45	12301500
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	46	12377125
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	47	12319292
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	48	12295500
37	37:sweep-propose:targets=1:providers=12:kind=propose:program=five-op	49	12290792
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	0	15076083
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	1	15092833
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	2	15087833
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	3	15082916
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	4	15063083
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	5	15062750
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	6	15074125
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	7	15056875
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	8	15052458
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	9	15067291
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	10	15059167
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	11	15070000
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	12	15071583
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	13	15061792
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	14	15067875
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	15	15081416
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	16	15051958
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	17	15082708
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	18	15103167
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	19	15088375
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	20	15082042
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	21	15047709
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	22	15073042
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	23	15076459
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	24	15065209
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	25	15063875
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	26	15072417
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	27	15091458
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	28	15062917
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	29	15062167
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	30	15084208
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	31	15047667
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	32	15102875
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	33	15059000
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	34	15086084
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	35	15040208
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	36	15063625
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	37	15064458
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	38	15105000
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	39	15077375
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	40	15080000
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	41	15101750
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	42	15105166
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	43	15043292
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	44	15085042
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	45	15091667
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	46	15060042
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	47	15077209
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	48	15059834
38	38:sweep-propose:targets=1:providers=16:kind=propose:program=five-op	49	15064834
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	0	4043458
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	1	4017333
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	2	4031083
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	3	4028333
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	4	4021791
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	5	4026208
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	6	4013583
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	7	4023917
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	8	4022583
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	9	4015042
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	10	4024541
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	11	4014709
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	12	4042625
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	13	4015833
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	14	4018083
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	15	4022291
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	16	4019750
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	17	4020250
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	18	4034500
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	19	4037000
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	20	4032583
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	21	4010000
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	22	4019666
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	23	4020917
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	24	4010833
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	25	4021417
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	26	4023542
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	27	4016958
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	28	4025083
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	29	4011667
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	30	4023417
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	31	4010166
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	32	4017500
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	33	4022209
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	34	4013209
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	35	4026042
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	36	4010417
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	37	4017042
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	38	4008250
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	39	4009958
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	40	4024791
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	41	4019875
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	42	4018667
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	43	4012917
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	44	4006917
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	45	4016500
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	46	4003542
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	47	4014291
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	48	4005042
39	39:sweep-infeasible:targets=1:providers=1:kind=infeasible:program=five-op	49	4005709
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	0	4138209
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	1	4130167
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	2	4129542
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	3	4137875
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	4	4121667
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	5	4132833
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	6	4125042
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	7	4134041
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	8	4124542
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	9	4116375
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	10	4140292
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	11	4124250
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	12	4129500
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	13	4125084
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	14	4115375
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	15	4128583
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	16	4118292
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	17	4155542
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	18	4116125
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	19	4121833
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	20	4121042
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	21	4120208
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	22	4123167
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	23	4112834
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	24	4131000
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	25	4133250
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	26	4120208
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	27	4131416
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	28	4123375
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	29	4127958
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	30	4119500
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	31	4116875
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	32	4126250
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	33	4122625
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	34	4126958
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	35	4119167
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	36	4120042
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	37	4122833
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	38	4118000
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	39	4122417
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	40	4109583
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	41	4125250
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	42	4134375
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	43	4126041
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	44	4130292
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	45	4147833
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	46	4142541
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	47	4130500
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	48	4125250
40	40:sweep-infeasible:targets=1:providers=2:kind=infeasible:program=five-op	49	4135208
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	0	4334791
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	1	4337667
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	2	4342292
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	3	4334958
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	4	4339042
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	5	4328500
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	6	4331208
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	7	4331458
41	41:sweep-infeasible:targets=1:providers=4:kind=infeasible:program=five-op	8	4325833
